,time_elapsed,batch,train_loss,test_loss
80,333.3466799259186,3999,-0.3868526291847229,-0.35276350378990173
81,336.7539885044098,4049,-0.3864570999145508,-0.3420722782611847
82,338.1152002811432,4099,-0.39954673647880556,-0.391031950712204
83,341.64308500289917,4149,-0.38279087901115416,-0.38251471519470215
84,344.97200441360474,4199,-0.39451767802238463,-0.38941290974617004
85,348.3076341152191,4249,-0.38685805022716524,-0.32267245650291443
86,351.8412232398987,4299,-0.3942686086893082,-0.38865000009536743
87,355.4497196674347,4349,-0.39435942947864533,-0.3895573318004608
88,359.0709147453308,4399,-0.38292158663272857,-0.3692686855792999
89,362.6779763698578,4449,-0.3996109813451767,-0.3792100250720978
90,366.2803816795349,4499,-0.38768710613250734,-0.3850579857826233
91,367.61940813064575,4549,-0.3935814255475998,-0.3764808773994446
92,371.2058517932892,4599,-0.39498546719551086,-0.38753366470336914
93,374.7856287956238,4649,-0.39094665050506594,-0.3210335075855255
94,378.36935591697693,4699,-0.3989407753944397,-0.37734439969062805
95,381.9912893772125,4749,-0.3848842167854309,-0.3534373939037323
96,385.57579231262207,4799,-0.4011631840467453,-0.3727474808692932
97,389.1559548377991,4849,-0.3881585896015167,-0.3508559763431549
98,392.76115918159485,4899,-0.396781792640686,-0.39209413528442383
99,396.3824346065521,4949,-0.3961765521764755,-0.39248448610305786
100,397.7091872692108,4999,-0.39220980763435365,-0.3298126459121704
101,401.28381752967834,5049,-0.4029096657037735,-0.3457048833370209
102,404.8203077316284,5099,-0.3841339349746704,-0.39732304215431213
103,408.42097091674805,5149,-0.4021135228872299,-0.39175233244895935
104,411.97450256347656,5199,-0.39585507929325103,-0.35787031054496765
105,415.54850339889526,5249,-0.39332615852355957,-0.39627090096473694
106,419.11640524864197,5299,-0.40074158132076265,-0.38890770077705383
107,422.70503306388855,5349,-0.39066650211811066,-0.3837709426879883
108,426.24354338645935,5399,-0.4061461627483368,-0.39406996965408325
109,427.615802526474,5449,-0.3908440601825714,-0.39063146710395813
110,431.0942602157593,5499,-0.3986330646276474,-0.38923904299736023
111,434.72217082977295,5549,-0.40298102974891664,-0.37163737416267395
112,438.33015847206116,5599,-0.3915538442134857,-0.39521685242652893
113,441.90648007392883,5649,-0.40068557024002077,-0.36426225304603577
114,445.54976081848145,5699,-0.3945280629396439,-0.3852323889732361
115,449.07582426071167,5749,-0.4062120097875595,-0.3245980739593506
116,452.52445816993713,5799,-0.39172808587551117,-0.39401450753211975
117,456.0365078449249,5849,-0.4010575169324875,-0.3331865072250366
118,457.3159053325653,5899,-0.40599934697151185,-0.39162662625312805
119,460.9146730899811,5949,-0.3885185217857361,-0.39318764209747314
120,464.455219745636,5999,-0.40263650596141815,-0.37958213686943054
121,467.9164237976074,6049,-0.39603990197181704,-0.37249451875686646
122,471.2187056541443,6099,-0.4060580801963806,-0.39416056871414185
123,474.68272256851196,6149,-0.39605443835258486,-0.3703332841396332
124,478.2336006164551,6199,-0.3992353683710098,-0.3536761999130249
125,481.86308693885803,6249,-0.41136116862297056,-0.3251485526561737
126,485.47982597351074,6299,-0.39146813929080965,-0.3543049395084381
127,489.13494849205017,6349,-0.4021528786420822,-0.366529643535614
128,490.5433557033539,6399,-0.3969978803396225,-0.3181542158126831
129,494.2085192203522,6449,-0.4076648491621018,-0.38347968459129333
130,497.8771197795868,6499,-0.4032337111234665,-0.39450836181640625
131,501.4629793167114,6549,-0.39240298271179197,-0.381714403629303
132,505.0274336338043,6599,-0.4093562340736389,-0.3866942226886749
133,508.5719220638275,6649,-0.3973029851913452,-0.3859720230102539
134,512.0275356769562,6699,-0.4040638279914856,-0.3827500641345978
135,515.5285108089447,6749,-0.4005876463651657,-0.38922595977783203
136,519.0871713161469,6799,-0.40398213028907776,-0.33832719922065735
137,520.4057698249817,6849,-0.4074035096168518,-0.38790279626846313
138,524.0253646373749,6899,-0.3953201526403427,-0.33271968364715576
139,527.6151204109192,6949,-0.41046376585960387,-0.3730930984020233
140,531.1907296180725,6999,-0.3995978659391403,-0.3537774384021759
141,534.7775483131409,7049,-0.4048370176553726,-0.39498141407966614
142,538.3814175128937,7099,-0.40777117252349854,-0.3429514169692993
143,542.0023982524872,7149,-0.39895883917808533,-0.3917875587940216
144,545.5159304141998,7199,-0.41237357795238494,-0.3808438777923584
145,549.0786519050598,7249,-0.39623542487621305,-0.39716681838035583
146,550.4029710292816,7299,-0.4119851869344711,-0.3925800919532776
147,554.0040602684021,7349,-0.40172632813453674,-0.3890435993671417
148,557.4470801353455,7399,-0.40397489845752715,-0.3668476641178131
149,561.041571855545,7449,-0.4082480680942535,-0.3691195845603943
150,564.6124465465546,7499,-0.39936887979507446,-0.374298095703125
151,568.1658809185028,7549,-0.4153599417209625,-0.39643678069114685
152,571.7661757469177,7599,-0.3992346912622452,-0.3881095051765442
153,575.3715424537659,7649,-0.4108539193868637,-0.39926114678382874
154,578.8751847743988,7699,-0.4096359610557556,-0.3286818265914917
155,579.9365408420563,7749,-0.398843936920166,-0.38419100642204285
156,583.324639081955,7799,-0.41190877139568327,-0.40032070875167847
157,586.7485272884369,7849,-0.4020556372404098,-0.39039942622184753
158,590.2502377033234,7899,-0.41629504203796386,-0.38121581077575684
159,593.6236796379089,7949,-0.4015663379430771,-0.4011872410774231
160,597.2328221797943,7999,-0.41135120928287505,-0.3793684244155884
161,600.8624205589294,8049,-0.41501124322414396,-0.38784757256507874
162,604.4896523952484,8099,-0.39813383042812345,-0.39621561765670776
163,608.1110079288483,8149,-0.4132524597644806,-0.37603795528411865
164,609.6150872707367,8199,-0.40482662796974184,-0.39388591051101685
165,613.2233009338379,8249,-0.41600394546985625,-0.3754618167877197
166,616.9230604171753,8299,-0.4047475630044937,-0.3701138496398926
167,620.611020565033,8349,-0.4100107789039612,-0.39740121364593506
168,624.2258267402649,8399,-0.4210910600423813,-0.31877878308296204
169,627.7827258110046,8449,-0.39608802378177643,-0.3428730368614197
170,631.3089451789856,8499,-0.41242033064365385,-0.38865765929222107
171,634.9296834468842,8549,-0.4083146744966507,-0.3950949013233185
172,638.5597951412201,8599,-0.4178525507450104,-0.3264075815677643
173,639.8719539642334,8649,-0.4114379024505615,-0.36965253949165344
174,643.4930801391602,8699,-0.4046103060245514,-0.39002981781959534
175,647.1578586101532,8749,-0.4191076332330704,-0.389291912317276
176,650.7501974105835,8799,-0.405685116648674,-0.3905555307865143
177,654.3514745235443,8849,-0.4145446354150772,-0.39111456274986267
178,657.9972634315491,8899,-0.4101999354362488,-0.4011054039001465
179,661.5792171955109,8949,-0.4157720190286636,-0.3962368667125702
180,665.1253616809845,8999,-0.41672382891178134,-0.3596698045730591
181,668.6440787315369,9049,-0.4036199325323105,-0.38506871461868286
182,669.9337158203125,9099,-0.42219738364219667,-0.3896506726741791
183,673.4408502578735,9149,-0.4065914469957352,-0.36629876494407654
184,677.1336696147919,9199,-0.4152097952365875,-0.3982124924659729
185,680.7123651504517,9249,-0.41570707857608796,-0.3183140754699707
186,684.1219227313995,9299,-0.4120130717754364,-0.3942871391773224
187,687.6717262268066,9349,-0.41995081782341004,-0.32479384541511536
188,691.3126051425934,9399,-0.40411410987377167,-0.39053335785865784
189,694.8461952209473,9449,-0.42125433444976806,-0.38954800367355347
190,698.3633368015289,9499,-0.4105499631166458,-0.39170408248901367
191,699.731600522995,9549,-0.4158171099424362,-0.3820907473564148
192,703.3510789871216,9599,-0.41980516374111176,-0.401405394077301
193,706.9172344207764,9649,-0.41075535655021667,-0.39806067943573
194,710.3844220638275,9699,-0.4239256590604782,-0.39962780475616455
195,713.8138189315796,9749,-0.4069953292608261,-0.39782997965812683
196,717.3905477523804,9799,-0.4201574343442917,-0.37227752804756165
197,721.046612739563,9849,-0.41857429206371305,-0.3837721347808838
198,724.6359701156616,9899,-0.4102899008989334,-0.4021185338497162
199,728.2461817264557,9949,-0.4233425033092499,-0.40170955657958984
200,729.6285285949707,9999,-0.41074495315551757,-0.38691839575767517
201,733.2581906318665,10049,-0.42439454793930054,-0.3228782117366791
202,736.841516494751,10099,-0.41033380150794985,-0.38540515303611755
203,740.4548201560974,10149,-0.4201572436094284,-0.40167349576950073
204,744.087072134018,10199,-0.42472948849201203,-0.37760594487190247
205,747.7743437290192,10249,-0.4080449867248535,-0.39710697531700134
206,751.4714138507843,10299,-0.4237991523742676,-0.3981810510158539
207,755.0326638221741,10349,-0.4145506632328033,-0.403031587600708
208,758.6552641391754,10399,-0.42670306146144865,-0.38497188687324524
209,759.8628852367401,10449,-0.41286581158638,-0.39750438928604126
210,763.4045948982239,10499,-0.4190857607126236,-0.40564194321632385
211,767.0219345092773,10549,-0.4310754150152206,-0.3900133967399597
212,770.6181330680847,10599,-0.4048886579275131,-0.36555925011634827
213,774.2611398696899,10649,-0.42265820026397705,-0.37491655349731445
214,777.8408894538879,10699,-0.415812674164772,-0.40382468700408936
215,781.4247512817383,10749,-0.4260541808605194,-0.3239235579967499
216,784.8932266235352,10799,-0.4199468898773193,-0.4021654725074768
217,788.4305174350739,10849,-0.41684741258621216,-0.3933849334716797
218,789.6877417564392,10899,-0.42836728096008303,-0.3979279398918152
219,793.0507054328918,10949,-0.4134991145133972,-0.3849949538707733
220,796.6308302879333,10999,-0.4250269728899002,-0.3891007602214813
221,800.2276544570923,11049,-0.4185804271697998,-0.39550715684890747
222,803.7712526321411,11099,-0.42415701389312743,-0.4013775885105133
223,807.3473210334778,11149,-0.42564850091934203,-0.3359465003013611
224,810.9007074832916,11199,-0.4153264182806015,-0.3929535746574402
225,814.3289506435394,11249,-0.43036489069461825,-0.39970290660858154
226,817.5899333953857,11299,-0.4155591034889221,-0.39405113458633423
227,818.6300051212311,11349,-0.4249773091077805,-0.3745591938495636
228,822.075249671936,11399,-0.4240963518619537,-0.3902064263820648
229,825.3915107250214,11449,-0.42158676087856295,-0.39086413383483887
230,828.9510397911072,11499,-0.4285196763277054,-0.39808952808380127
231,832.3843441009521,11549,-0.4150645923614502,-0.4029921889305115
232,835.9631898403168,11599,-0.43275471866130827,-0.38920480012893677
233,839.5377695560455,11649,-0.4173894989490509,-0.39793211221694946
234,843.0702834129333,11699,-0.42512457847595214,-0.40256235003471375
235,846.657063961029,11749,-0.42635155856609347,-0.40100884437561035
236,848.0472121238708,11799,-0.4180609607696533,-0.40178191661834717
237,851.3885200023651,11849,-0.4335410261154175,-0.3999643921852112
238,855.0127968788147,11899,-0.4162257820367813,-0.4010513126850128
239,858.5961599349976,11949,-0.4312725114822388,-0.3590751588344574
240,862.2082200050354,11999,-0.4251671063899994,-0.39108145236968994
241,865.8632390499115,12049,-0.4184864604473114,-0.39475351572036743
242,869.4886150360107,12099,-0.43100555539131163,-0.40304920077323914
243,873.0715897083282,12149,-0.41985647797584535,-0.39953893423080444
244,876.6872282028198,12199,-0.4351993751525879,-0.3462202250957489
245,878.0356183052063,12249,-0.4183323836326599,-0.3868468403816223
246,881.5882496833801,12299,-0.4312419813871384,-0.4039228558540344
247,885.1646263599396,12349,-0.4303043705224991,-0.3874076306819916
248,888.7435982227325,12399,-0.4181409823894501,-0.3995279371738434
249,892.3732802867889,12449,-0.4280768030881882,-0.39953622221946716
250,896.0049664974213,12499,-0.4220334893465042,-0.3956300914287567
251,899.613331079483,12549,-0.43607738077640534,-0.35209396481513977
252,903.2379701137543,12599,-0.4215543496608734,-0.38840749859809875
253,906.7406339645386,12649,-0.42968722283840177,-0.40371406078338623
254,908.1099469661713,12699,-0.4379010099172592,-0.31559836864471436
255,911.7343006134033,12749,-0.41473126113414766,-0.4020196795463562
256,915.21524310112,12799,-0.42901669919490815,-0.3879038095474243
257,918.786349773407,12849,-0.4246271252632141,-0.400136262178421
258,922.2689046859741,12899,-0.4340152823925018,-0.39290592074394226
259,925.8335444927216,12949,-0.4252716100215912,-0.39843159914016724
260,929.3425524234772,12999,-0.4266726714372635,-0.39623793959617615
261,932.8682246208191,13049,-0.4388124495744705,-0.3961981534957886
262,936.5019116401672,13099,-0.4177482795715332,-0.3973615765571594
263,937.8274669647217,13149,-0.4316247493028641,-0.40831640362739563
264,941.4195263385773,13199,-0.42741468191146853,-0.3507568836212158
265,944.9799692630768,13249,-0.431518589258194,-0.3884323835372925
266,948.5793688297272,13299,-0.43434501230716704,-0.354686439037323
267,952.16415143013,13349,-0.42227361619472503,-0.38662993907928467
268,955.7188701629639,13399,-0.43862361371517183,-0.3799089193344116
269,959.4785671234131,13449,-0.4213517826795578,-0.3820277154445648
270,963.1658215522766,13499,-0.431154825091362,-0.3692420423030853
271,966.7664105892181,13549,-0.43211294531822203,-0.4053696393966675
272,968.0433733463287,13599,-0.4304923093318939,-0.40343961119651794
273,971.6834199428558,13649,-0.43716453373432157,-0.39590904116630554
274,975.309113740921,13699,-0.42341058850288393,-0.3942076861858368
275,978.9157023429871,13749,-0.4408137822151184,-0.3810420036315918
276,982.6998383998871,13799,-0.4231542140245438,-0.3982793986797333
277,986.4253389835358,13849,-0.4344881743192673,-0.40268078446388245
278,990.0501267910004,13899,-0.4326299089193344,-0.39820459485054016
279,993.6629977226257,13949,-0.4288502436876297,-0.4003554582595825
280,997.2630531787872,13999,-0.44085415184497834,-0.40123671293258667
281,998.5715837478638,14049,-0.4227043068408966,-0.40216732025146484
282,1002.0798354148865,14099,-0.4409825021028519,-0.3873952627182007
283,1005.6141955852509,14149,-0.4310984343290329,-0.38774335384368896
284,1009.1412506103516,14199,-0.4294934719800949,-0.3926742672920227
285,1012.7169728279114,14249,-0.4372619539499283,-0.40369144082069397
286,1016.3302638530731,14299,-0.4274500113725662,-0.40540340542793274
287,1019.8101320266724,14349,-0.4430383139848709,-0.36825481057167053
288,1023.4320147037506,14399,-0.428014914393425,-0.3943682610988617
289,1027.0798785686493,14449,-0.43562450766563415,-0.4009835124015808
290,1028.471833229065,14499,-0.43929214894771573,-0.3495921790599823
291,1032.0893623828888,14549,-0.4260029584169388,-0.4053603410720825
292,1035.6585948467255,14599,-0.4370604056119919,-0.3818165957927704
293,1039.2086155414581,14649,-0.4320137214660644,-0.36722201108932495
294,1042.628219127655,14699,-0.4428622132539749,-0.39064788818359375
295,1046.1660747528076,14749,-0.42910018265247346,-0.40059739351272583
296,1049.7504346370697,14799,-0.43658719897270204,-0.36578434705734253
297,1053.2182848453522,14849,-0.4437392944097519,-0.3805178999900818
298,1056.6248347759247,14899,-0.4228246504068375,-0.3558109402656555
299,1057.7574706077576,14949,-0.43729547917842865,-0.3813115060329437
300,1061.2397077083588,14999,-0.433479300737381,-0.4061572253704071
301,1064.7384097576141,15049,-0.44159567952156065,-0.39787986874580383
302,1068.2970378398895,15099,-0.43212682962417603,-0.4007445275783539
303,1071.8087105751038,15149,-0.4344954591989517,-0.402492493391037
304,1075.2524313926697,15199,-0.448264337182045,-0.39628905057907104
305,1078.8254661560059,15249,-0.42422142505645755,-0.39758458733558655
306,1082.2880392074585,15299,-0.43572705090045927,-0.4076227843761444
307,1085.8486897945404,15349,-0.4346452569961548,-0.359404593706131
308,1087.1172368526459,15399,-0.442378956079483,-0.40479034185409546
309,1090.680861234665,15449,-0.4399981635808945,-0.3919591009616852
310,1094.2931666374207,15499,-0.42909481942653654,-0.3895241916179657
311,1097.7525107860565,15549,-0.446204822063446,-0.40023136138916016
312,1101.352869272232,15599,-0.43262872874736785,-0.3896232545375824
313,1104.9870429039001,15649,-0.43812870264053344,-0.37239259481430054
314,1108.6287138462067,15699,-0.4366804242134094,-0.40474793314933777
315,1112.2351138591766,15749,-0.43745997846126555,-0.4037344753742218
316,1115.7942671775818,15799,-0.44259018421173096,-0.3949401080608368
317,1117.152235031128,15849,-0.42935301959514616,-0.38521555066108704
318,1120.633398771286,15899,-0.4443187952041626,-0.40144646167755127
319,1124.1519618034363,15949,-0.43215824604034425,-0.39679083228111267
320,1127.7146124839783,15999,-0.43932479202747343,-0.3978256285190582
321,1131.305083990097,16049,-0.44123539865016936,-0.396478533744812
322,1134.8800961971283,16099,-0.43332239747047424,-0.39048460125923157
323,1138.4523293972015,16149,-0.44712390542030334,-0.400615394115448
324,1142.0642158985138,16199,-0.42976882874965666,-0.4014527499675751
325,1145.6794488430023,16249,-0.44595404744148254,-0.3651399314403534
326,1146.982801437378,16299,-0.4358957344293594,-0.3739970624446869
327,1150.6099560260773,16349,-0.4384218406677246,-0.3970034718513489
328,1154.19087600708,16399,-0.4430603337287903,-0.4026087522506714
329,1157.8243343830109,16449,-0.4345195144414902,-0.40370064973831177
330,1161.436130285263,16499,-0.45045930325984956,-0.3949316442012787
331,1165.0808260440826,16549,-0.43384312748909,-0.39687207341194153
332,1168.7614362239838,16599,-0.44408284723758695,-0.396086722612381
333,1172.2855517864227,16649,-0.4424108737707138,-0.3758503794670105
334,1175.6821162700653,16699,-0.432288818359375,-0.40052226185798645
335,1176.8938019275665,16749,-0.4466599404811859,-0.39590349793434143
336,1180.4476583003998,16799,-0.43777615010738374,-0.38333097100257874
337,1183.9327101707458,16849,-0.4499235951900482,-0.3966352343559265
338,1187.1168189048767,16899,-0.43604806303977967,-0.39976438879966736
339,1190.6370680332184,16949,-0.4446009904146194,-0.31729575991630554
340,1194.2659878730774,16999,-0.44952455461025237,-0.39605966210365295
341,1197.8920304775238,17049,-0.4300933003425598,-0.33156049251556396
342,1201.5749294757843,17099,-0.4462992751598358,-0.39679697155952454
343,1205.2759342193604,17149,-0.43897090971469876,-0.3952252268791199
344,1208.8219883441925,17199,-0.447816361784935,-0.39700639247894287
345,1210.1205809116364,17249,-0.44002524137496946,-0.40139463543891907
346,1213.7798390388489,17299,-0.44372667849063874,-0.39617905020713806
347,1217.4409999847412,17349,-0.4540537816286087,-0.4042187035083771
348,1221.0644750595093,17399,-0.4295964014530182,-0.3466924726963043
349,1224.7331988811493,17449,-0.44440932393074034,-0.4127596914768219
350,1228.4171679019928,17499,-0.4421216863393784,-0.34170231223106384
351,1231.9988334178925,17549,-0.45024330496788023,-0.4030238389968872
352,1235.6352739334106,17599,-0.4459598124027252,-0.3485237956047058
353,1236.9383068084717,17649,-0.43549834728240966,-0.39009201526641846
354,1240.513409614563,17699,-0.4505719172954559,-0.3976293206214905
355,1244.1030519008636,17749,-0.4377688318490982,-0.3983902335166931
356,1247.7178802490234,17799,-0.44671729803085325,-0.3837483525276184
357,1251.2716631889343,17849,-0.442648144364357,-0.401077002286911
358,1254.9221513271332,17899,-0.44762855768203735,-0.40416061878204346
359,1258.5433111190796,17949,-0.45026560544967653,-0.39231178164482117
360,1262.0741126537323,17999,-0.4376049995422363,-0.3958144187927246
361,1265.6078901290894,18049,-0.45446173489093783,-0.40157753229141235
362,1266.9093358516693,18099,-0.44073308646678927,-0.3912957012653351
363,1270.4605560302734,18149,-0.44792716562747953,-0.4000784754753113
364,1274.0037314891815,18199,-0.4482013648748398,-0.3976205885410309
365,1277.6230008602142,18249,-0.4437109261751175,-0.37221649289131165
366,1281.1676211357117,18299,-0.4531585294008255,-0.3973864018917084
367,1284.7616829872131,18349,-0.4389444386959076,-0.404527485370636
368,1288.456140756607,18399,-0.4541374123096466,-0.39471572637557983
369,1291.939045906067,18449,-0.44271569967269897,-0.35300788283348083
370,1295.1401815414429,18499,-0.44849952816963196,-0.38737544417381287
371,1298.5742044448853,18549,-0.4509123176336288,-0.4026983082294464
372,1299.7510735988617,18599,-0.4432254058122635,-0.40169039368629456
373,1303.0902585983276,18649,-0.45483792006969453,-0.3745375871658325
374,1306.4457564353943,18699,-0.44109482765197755,-0.39920154213905334
375,1309.974403142929,18749,-0.4532476830482483,-0.4023430347442627
376,1313.464506149292,18799,-0.44956318378448484,-0.34565749764442444
377,1316.951229095459,18849,-0.4421125155687332,-0.3928084969520569
378,1320.5086483955383,18899,-0.4554246109724045,-0.4008411765098572
379,1324.1251828670502,18949,-0.4443485814332962,-0.37977835536003113
380,1327.6923112869263,18999,-0.45586442708969116,-0.4026063084602356
381,1329.1038701534271,19049,-0.4437093931436539,-0.40133431553840637
382,1332.7016746997833,19099,-0.4518733823299408,-0.37937653064727783
383,1336.2360427379608,19149,-0.4559324663877487,-0.3889903426170349
384,1339.7413766384125,19199,-0.43914012491703036,-0.3833412528038025
385,1343.4260439872742,19249,-0.45495405614376067,-0.3989168405532837
386,1347.0680775642395,19299,-0.44688625514507296,-0.3985896408557892
387,1350.6387758255005,19349,-0.45576694190502165,-0.39558324217796326
388,1354.124404668808,19399,-0.4455849152803421,-0.384132981300354
389,1357.653166294098,19449,-0.4511274892091751,-0.4040529131889343
390,1358.9596297740936,19499,-0.46196872770786285,-0.4079653024673462
391,1362.613932132721,19549,-0.43706892848014833,-0.3944720923900604
392,1366.185747385025,19599,-0.4530847895145416,-0.3713766634464264
393,1369.8121418952942,19649,-0.4489314579963684,-0.391955703496933
394,1373.4049310684204,19699,-0.45508945286273955,-0.40329092741012573
395,1377.109652042389,19749,-0.4517741060256958,-0.36265134811401367
396,1380.734409570694,19799,-0.4481482481956482,-0.39102673530578613
397,1384.300584077835,19849,-0.46012076079845426,-0.39114895462989807
398,1387.8577234745026,19899,-0.4440612381696701,-0.3951095640659332
399,1389.0115957260132,19949,-0.4553686392307281,-0.3600200414657593
400,1392.4005513191223,19999,-0.44878761768341063,-0.38075464963912964
401,1395.7844133377075,20049,-0.45305069625377653,-0.3949643075466156
402,1399.285539150238,20099,-0.45536324799060823,-0.3524630665779114
403,1402.8448083400726,20149,-0.44557027518749237,-0.3986055552959442
404,1406.5208895206451,20199,-0.46127538084983827,-0.39474114775657654
405,1410.0721764564514,20249,-0.4454874926805496,-0.3545581102371216
406,1413.5348718166351,20299,-0.4558913004398346,-0.40069296956062317
407,1417.0443732738495,20349,-0.45394410729408263,-0.3971952795982361
408,1418.099198102951,20399,-0.449946728348732,-0.31751352548599243
409,1421.7040317058563,20449,-0.45765890419483185,-0.38407087326049805
410,1425.212925195694,20499,-0.4455029606819153,-0.406364381313324
411,1428.7695043087006,20549,-0.4635259795188904,-0.4012099504470825
412,1432.333663702011,20599,-0.4477620661258698,-0.39429980516433716
413,1435.9179646968842,20649,-0.4566208863258362,-0.3895825743675232
414,1439.5261821746826,20699,-0.4572415059804916,-0.4024806022644043
415,1443.1773188114166,20749,-0.4485940778255463,-0.39205271005630493
416,1446.8546814918518,20799,-0.46182700514793396,-0.375982403755188
417,1448.282308101654,20849,-0.4463320082426071,-0.4035608172416687
418,1451.9506769180298,20899,-0.46182512819766997,-0.4038137197494507
419,1455.59899020195,20949,-0.4560468912124634,-0.3775280714035034
420,1459.188082933426,20999,-0.45074384450912475,-0.3884420394897461
421,1462.7507526874542,21049,-0.46026923656463625,-0.39108335971832275
